datetime;watts
2018-11-17 15:48:02;439.19
2018-11-17 15:48:11;444.23
2018-11-17 15:48:19;438.60
2018-11-17 15:48:27;439.24
2018-11-17 15:48:35;438.01
2018-11-17 15:48:43;439.19
2018-11-17 15:48:52;440.80
2018-11-17 15:49:00;441.39
2018-11-17 15:49:08;446.54
2018-11-17 15:49:16;438.06
2018-11-17 15:49:24;436.95
2018-11-17 15:49:32;438.01
2018-11-17 15:49:41;435.26
2018-11-17 15:49:49;436.42
2018-11-17 15:49:57;437.00
2018-11-17 15:50:05;444.28
2018-11-17 15:50:14;435.26
2018-11-17 15:50:22;436.42
2018-11-17 15:50:30;435.31
2018-11-17 15:50:38;437.53
2018-11-17 15:50:47;437.42
2018-11-17 15:50:55;436.42
2018-11-17 15:51:03;439.72
2018-11-17 15:51:11;441.39
2018-11-17 15:51:19;436.36
2018-11-17 15:51:28;437.42
2018-11-17 15:51:36;437.00
2018-11-17 15:51:44;436.42
2018-11-17 15:51:52;436.36
2018-11-17 15:52:01;435.84
2018-11-17 15:52:09;444.28
2018-11-17 15:52:17;436.95
2018-11-17 15:52:25;427.20
2018-11-17 15:52:34;424.03
2018-11-17 15:52:42;423.58
2018-11-17 15:52:51;433.06
2018-11-17 15:52:59;429.90
2018-11-17 15:53:07;435.84
2018-11-17 15:53:16;427.71
2018-11-17 15:53:24;428.83
2018-11-17 15:53:33;428.27
2018-11-17 15:53:41;428.27
2018-11-17 15:53:49;427.71
2018-11-17 15:53:58;430.42
2018-11-17 15:54:06;436.36
2018-11-17 15:54:14;433.11
2018-11-17 15:54:23;429.85
2018-11-17 15:54:31;429.85
2018-11-17 15:54:39;428.88
2018-11-17 15:54:48;427.20
2018-11-17 15:54:56;427.20
2018-11-17 15:55:05;434.78
2018-11-17 15:55:15;351.22
2018-11-17 15:55:25;349.79
2018-11-17 15:55:35;355.59
2018-11-17 15:55:46;349.07
2018-11-17 15:55:56;351.22
2018-11-17 15:56:06;354.82
2018-11-17 15:56:16;348.43
2018-11-17 15:56:26;355.56
2018-11-17 15:56:36;358.14
2018-11-17 15:56:47;348.74
2018-11-17 15:56:57;348.43
2018-11-17 15:57:07;354.47
2018-11-17 15:57:18;348.06
2018-11-17 15:57:28;349.75
2018-11-17 15:57:38;354.16
2018-11-17 15:57:48;354.12
2018-11-17 15:57:58;350.84
2018-11-17 15:58:09;357.04
2018-11-17 15:58:19;352.66
2018-11-17 15:58:29;359.64
2018-11-17 15:58:39;362.28
2018-11-17 15:58:49;355.56
2018-11-17 15:58:59;364.19
2018-11-17 15:59:08;375.23
2018-11-17 15:59:18;376.06
2018-11-17 15:59:27;373.68
2018-11-17 15:59:37;376.06
2018-11-17 15:59:47;374.03
2018-11-17 15:59:56;376.53
2018-11-17 16:00:06;380.19
2018-11-17 16:00:15;378.55
2018-11-17 16:00:25;374.84
2018-11-17 16:00:34;377.71
2018-11-17 16:00:44;376.10
2018-11-17 16:00:53;378.51
2018-11-17 16:01:03;380.27
2018-11-17 16:01:12;384.86
2018-11-17 16:01:22;378.99
2018-11-17 16:01:31;381.03
2018-11-17 16:01:41;380.67
2018-11-17 16:01:50;378.55
2018-11-17 16:02:00;376.84
2018-11-17 16:02:09;386.60
2018-11-17 16:02:19;376.49
2018-11-17 16:02:28;376.06
2018-11-17 16:02:38;376.88
2018-11-17 16:02:47;374.06
2018-11-17 16:02:57;376.14
2018-11-17 16:03:06;380.59
2018-11-17 16:03:16;373.64
2018-11-17 16:03:26;378.11
2018-11-17 16:03:35;377.68
2018-11-17 16:03:45;372.86
2018-11-17 16:03:54;375.23
2018-11-17 16:04:04;376.88
2018-11-17 16:04:13;375.67
2018-11-17 16:04:23;372.40
2018-11-17 16:04:33;373.25
2018-11-17 16:04:43;364.93
2018-11-17 16:04:52;374.88
2018-11-17 16:05:00;480.06
2018-11-17 16:05:06;561.97
2018-11-17 16:05:13;486.82
2018-11-17 16:05:21;493.76
2018-11-17 16:05:28;489.60
2018-11-17 16:05:36;486.75
2018-11-17 16:05:43;486.09
2018-11-17 16:05:50;485.44
2018-11-17 16:05:58;485.37
2018-11-17 16:06:05;492.41
2018-11-17 16:06:13;483.35
2018-11-17 16:06:20;483.48
2018-11-17 16:06:27;480.71
2018-11-17 16:06:35;481.35
2018-11-17 16:06:42;479.42
2018-11-17 16:06:50;482.77
2018-11-17 16:06:57;484.78
2018-11-17 16:07:05;482.70
2018-11-17 16:07:12;480.06
2018-11-17 16:07:20;478.09
2018-11-17 16:07:27;479.42
2018-11-17 16:07:35;480.00
2018-11-17 16:07:42;478.15
2018-11-17 16:07:50;478.72
2018-11-17 16:07:57;478.02
2018-11-17 16:08:05;482.70
2018-11-17 16:08:12;480.00
2018-11-17 16:08:20;478.72
2018-11-17 16:08:27;480.00
2018-11-17 16:08:35;478.02
2018-11-17 16:08:42;482.12
2018-11-17 16:08:50;480.71
2018-11-17 16:08:57;480.71
2018-11-17 16:09:05;496.69
2018-11-17 16:09:12;506.69
2018-11-17 16:09:19;506.12
2018-11-17 16:09:26;500.83
2018-11-17 16:09:33;507.54
2018-11-17 16:09:40;507.54
2018-11-17 16:09:47;503.07
2018-11-17 16:09:54;506.04
2018-11-17 16:10:02;506.76
2018-11-17 16:10:09;513.48
2018-11-17 16:10:16;509.92
2018-11-17 16:10:23;505.97
2018-11-17 16:10:30;503.14
2018-11-17 16:10:37;504.56
2018-11-17 16:10:44;500.28
2018-11-17 16:10:51;499.45
2018-11-17 16:10:59;501.60
2018-11-17 16:11:06;509.77
2018-11-17 16:11:13;500.14
2018-11-17 16:11:20;498.75
2018-11-17 16:11:27;495.87
2018-11-17 16:11:35;500.90
2018-11-17 16:11:42;502.37
2018-11-17 16:11:49;504.63
2018-11-17 16:11:56;503.07
2018-11-17 16:12:03;508.26
2018-11-17 16:12:10;509.05
2018-11-17 16:12:17;503.78
2018-11-17 16:12:24;502.37
2018-11-17 16:12:32;499.45
2018-11-17 16:12:39;502.37
2018-11-17 16:12:46;500.97
2018-11-17 16:12:53;497.99
2018-11-17 16:13:00;500.83
2018-11-17 16:13:07;508.98
2018-11-17 16:13:15;496.62
2018-11-17 16:13:22;499.51
2018-11-17 16:13:29;500.14
2018-11-17 16:13:36;501.67
2018-11-17 16:13:44;499.51
2018-11-17 16:13:51;497.24
2018-11-17 16:13:58;498.75
2018-11-17 16:14:05;505.26
2018-11-17 16:14:12;494.37
2018-11-17 16:14:20;484.20
2018-11-17 16:14:27;498.68
2018-11-17 16:14:34;516.65
2018-11-17 16:14:41;514.36
2018-11-17 16:14:48;516.72
2018-11-17 16:14:55;518.96
2018-11-17 16:15:02;518.13
2018-11-17 16:15:09;517.54
2018-11-17 16:15:16;501.53
2018-11-17 16:15:23;502.30
2018-11-17 16:15:30;504.63
2018-11-17 16:15:37;500.21
2018-11-17 16:15:45;503.71
2018-11-17 16:15:52;502.37
2018-11-17 16:15:59;495.19
2018-11-17 16:16:06;504.48
2018-11-17 16:16:14;485.50
2018-11-17 16:16:21;486.75
2018-11-17 16:16:28;483.35
2018-11-17 16:16:36;484.00
2018-11-17 16:16:43;485.50
2018-11-17 16:16:51;485.37
2018-11-17 16:16:58;482.12
2018-11-17 16:17:06;489.46
2018-11-17 16:17:13;498.75
2018-11-17 16:17:20;494.57
2018-11-17 16:17:27;484.72
2018-11-17 16:17:35;476.00
2018-11-17 16:17:43;447.20
2018-11-17 16:17:52;395.43
2018-11-17 16:18:02;383.63
2018-11-17 16:18:11;396.83
2018-11-17 16:18:20;402.82
2018-11-17 16:18:29;391.43
2018-11-17 16:18:38;380.63
2018-11-17 16:18:48;382.29
2018-11-17 16:18:57;386.60
2018-11-17 16:19:06;394.09
2018-11-17 16:19:16;381.03
2018-11-17 16:19:25;382.33
2018-11-17 16:19:34;387.47
2018-11-17 16:19:44;382.29
2018-11-17 16:19:53;379.43
2018-11-17 16:20:03;382.29
2018-11-17 16:20:12;388.35
2018-11-17 16:20:21;381.88
2018-11-17 16:20:31;384.86
2018-11-17 16:20:40;384.41
2018-11-17 16:20:49;386.18
2018-11-17 16:20:59;387.43
2018-11-17 16:21:08;394.52
2018-11-17 16:21:17;386.60
2018-11-17 16:21:26;388.35
2018-11-17 16:21:36;387.01
2018-11-17 16:21:45;384.82
2018-11-17 16:21:54;383.59
2018-11-17 16:22:04;389.65
2018-11-17 16:22:13;389.65
2018-11-17 16:22:22;384.04
2018-11-17 16:22:32;379.79
2018-11-17 16:22:41;381.03
2018-11-17 16:22:50;383.14
2018-11-17 16:23:00;383.18
2018-11-17 16:23:09;393.57
2018-11-17 16:23:18;385.36
2018-11-17 16:23:28;384.00
2018-11-17 16:23:37;381.03
2018-11-17 16:23:47;384.00
2018-11-17 16:23:56;389.65
2018-11-17 16:24:05;391.86
2018-11-17 16:24:14;388.35
2018-11-17 16:24:24;385.73
2018-11-17 16:24:33;387.01
2018-11-17 16:24:42;387.93
2018-11-17 16:24:52;384.86
2018-11-17 16:25:01;384.41
2018-11-17 16:25:10;394.52
2018-11-17 16:25:19;386.60
2018-11-17 16:25:29;384.90
2018-11-17 16:25:38;381.07
2018-11-17 16:25:47;384.82
2018-11-17 16:25:57;385.81
2018-11-17 16:26:06;389.61
2018-11-17 16:26:16;355.59
2018-11-17 16:26:26;354.16
2018-11-17 16:26:36;354.51
2018-11-17 16:26:47;354.44
2018-11-17 16:26:57;354.44
2018-11-17 16:27:07;366.52
2018-11-17 16:27:16;381.88
2018-11-17 16:27:25;384.04
2018-11-17 16:27:35;384.41
2018-11-17 16:27:44;385.27
2018-11-17 16:27:54;379.79
2018-11-17 16:28:03;382.73
2018-11-17 16:28:12;390.07
2018-11-17 16:28:22;384.45
2018-11-17 16:28:31;385.73
2018-11-17 16:28:40;387.43
2018-11-17 16:28:50;383.59
2018-11-17 16:28:59;381.07
2018-11-17 16:29:08;395.95
2018-11-17 16:29:17;386.60
2018-11-17 16:29:27;384.08
2018-11-17 16:29:36;384.45
2018-11-17 16:29:46;384.90
2018-11-17 16:29:55;386.56
2018-11-17 16:30:04;390.96
2018-11-17 16:30:13;388.35
2018-11-17 16:30:23;385.69
2018-11-17 16:30:32;383.59
2018-11-17 16:30:41;385.73
2018-11-17 16:30:51;386.60
2018-11-17 16:31:00;387.01
2018-11-17 16:31:09;385.27
2018-11-17 16:31:19;374.03
2018-11-17 16:31:29;372.83
2018-11-17 16:31:38;373.60
2018-11-17 16:31:48;372.02
2018-11-17 16:31:57;376.92
2018-11-17 16:32:07;386.14
2018-11-17 16:32:17;362.25
2018-11-17 16:32:27;363.05
2018-11-17 16:32:36;370.83
2018-11-17 16:32:46;364.56
2018-11-17 16:32:56;361.12
2018-11-17 16:33:06;366.52
2018-11-17 16:33:15;378.91
2018-11-17 16:33:25;368.06
2018-11-17 16:33:35;368.10
2018-11-17 16:33:45;367.27
2018-11-17 16:33:55;367.68
2018-11-17 16:34:04;372.40
2018-11-17 16:34:14;370.45
2018-11-17 16:34:24;366.15
2018-11-17 16:34:34;366.90
2018-11-17 16:34:43;367.27
2018-11-17 16:34:53;366.94
2018-11-17 16:35:03;368.06
2018-11-17 16:35:13;371.21
2018-11-17 16:35:23;366.52
2018-11-17 16:35:32;366.94
2018-11-17 16:35:42;367.27
2018-11-17 16:35:52;366.08
2018-11-17 16:36:02;366.56
2018-11-17 16:36:11;372.83
2018-11-17 16:36:21;371.21
2018-11-17 16:36:31;379.35
2018-11-17 16:36:40;378.15
2018-11-17 16:36:50;375.23
2018-11-17 16:36:59;375.74
2018-11-17 16:37:09;380.59
2018-11-17 16:37:18;375.27
2018-11-17 16:37:25;540.05
2018-11-17 16:37:32;510.49
2018-11-17 16:37:40;487.54
2018-11-17 16:37:47;476.69
2018-11-17 16:37:55;473.44
2018-11-17 16:38:02;476.13
2018-11-17 16:38:10;484.13
2018-11-17 16:38:17;490.26
2018-11-17 16:38:24;481.99
2018-11-17 16:38:32;490.20
2018-11-17 16:38:39;485.44
2018-11-17 16:38:47;484.85
2018-11-17 16:38:54;478.60
2018-11-17 16:39:02;485.57
2018-11-17 16:39:09;481.93
2018-11-17 16:39:17;468.99
2018-11-17 16:39:24;470.83
2018-11-17 16:39:32;474.06
2018-11-17 16:39:39;482.77
2018-11-17 16:39:47;482.06
2018-11-17 16:39:54;480.64
2018-11-17 16:40:02;482.70
2018-11-17 16:40:09;485.37
2018-11-17 16:40:17;481.41
2018-11-17 16:40:24;467.65
2018-11-17 16:40:32;467.11
2018-11-17 16:40:40;479.42
2018-11-17 16:40:47;474.68
2018-11-17 16:40:55;474.18
2018-11-17 16:41:02;475.44
2018-11-17 16:41:10;483.42
2018-11-17 16:41:17;475.44
2018-11-17 16:41:25;468.32
2018-11-17 16:41:33;466.38
2018-11-17 16:41:41;466.38
2018-11-17 16:41:48;464.52
2018-11-17 16:41:56;464.58
2018-11-17 16:42:04;467.65
2018-11-17 16:42:11;468.38
2018-11-17 16:42:19;465.30
2018-11-17 16:42:27;472.75
2018-11-17 16:42:34;494.57
2018-11-17 16:42:41;503.71
2018-11-17 16:42:48;516.65
2018-11-17 16:42:55;519.71
2018-11-17 16:43:02;531.76
2018-11-17 16:43:08;544.30
2018-11-17 16:43:15;533.33
2018-11-17 16:43:22;538.36
2018-11-17 16:43:29;538.28
2018-11-17 16:43:35;538.36
2018-11-17 16:43:42;539.97
2018-11-17 16:43:49;540.05
2018-11-17 16:43:55;541.68
2018-11-17 16:44:02;544.30
2018-11-17 16:44:08;575.17
2018-11-17 16:44:14;564.79
2018-11-17 16:44:21;562.85
2018-11-17 16:44:28;539.25
2018-11-17 16:44:34;533.33
2018-11-17 16:44:41;532.62
2018-11-17 16:44:48;535.00
2018-11-17 16:44:54;545.29
2018-11-17 16:45:01;551.22
2018-11-17 16:45:07;561.89
2018-11-17 16:45:14;555.73
2018-11-17 16:45:20;550.29
2018-11-17 16:45:27;549.53
2018-11-17 16:45:33;548.61
2018-11-17 16:45:40;552.15
2018-11-17 16:45:46;552.06
2018-11-17 16:45:53;546.95
2018-11-17 16:46:00;547.70
2018-11-17 16:46:06;559.27
2018-11-17 16:46:13;547.70
2018-11-17 16:46:19;547.78
2018-11-17 16:46:26;544.22
2018-11-17 16:46:32;543.48
2018-11-17 16:46:39;543.31
2018-11-17 16:46:46;544.30
2018-11-17 16:46:52;541.76
2018-11-17 16:46:59;542.58
2018-11-17 16:47:06;550.29
2018-11-17 16:47:12;541.84
2018-11-17 16:47:19;541.76
2018-11-17 16:47:25;540.05
2018-11-17 16:47:32;539.33
2018-11-17 16:47:39;539.97
2018-11-17 16:47:45;542.66
2018-11-17 16:47:52;538.28
2018-11-17 16:47:59;539.25
2018-11-17 16:48:05;549.45
2018-11-17 16:48:12;538.28
2018-11-17 16:48:19;538.52
2018-11-17 16:48:25;538.44
2018-11-17 16:48:32;535.87
2018-11-17 16:48:39;536.59
2018-11-17 16:48:46;537.47
2018-11-17 16:48:52;535.87
2018-11-17 16:48:59;536.67
2018-11-17 16:49:06;545.12
2018-11-17 16:49:12;535.00
2018-11-17 16:49:19;537.47
2018-11-17 16:49:26;542.66
2018-11-17 16:49:32;533.25
2018-11-17 16:49:39;535.87
2018-11-17 16:49:46;536.67
2018-11-17 16:49:53;534.20
2018-11-17 16:49:56;1064.14
2018-11-17 16:50:01;664.57
2018-11-17 16:50:07;671.27
2018-11-17 16:50:12;649.70
2018-11-17 16:50:18;636.49
2018-11-17 16:50:24;628.38
2018-11-17 16:50:29;625.00
2018-11-17 16:50:36;560.22
2018-11-17 16:50:43;527.70
2018-11-17 16:50:50;523.64
2018-11-17 16:50:56;521.29
2018-11-17 16:51:03;525.24
2018-11-17 16:51:10;528.40
2018-11-17 16:51:17;523.79
2018-11-17 16:51:24;522.88
2018-11-17 16:51:31;521.29
2018-11-17 16:51:38;522.95
2018-11-17 16:51:44;524.48
2018-11-17 16:51:51;522.04
2018-11-17 16:51:58;524.55
2018-11-17 16:52:05;532.54
2018-11-17 16:52:12;525.24
2018-11-17 16:52:15;1129.94
2018-11-17 16:52:17;2160.86
2018-11-17 16:52:18;2162.16
2018-11-17 16:52:20;2146.69
2018-11-17 16:52:22;2147.97
2018-11-17 16:52:23;2147.97
2018-11-17 16:52:25;2146.69
2018-11-17 16:52:27;2147.97
2018-11-17 16:52:28;2147.97
2018-11-17 16:52:30;2146.69
2018-11-17 16:52:32;2135.23
2018-11-17 16:52:33;2147.97
2018-11-17 16:52:35;2133.97
2018-11-17 16:52:37;2149.25
2018-11-17 16:52:39;2133.97
2018-11-17 16:52:40;2122.64
2018-11-17 16:52:42;2135.23
2018-11-17 16:52:44;2120.14
2018-11-17 16:52:45;2135.23
2018-11-17 16:52:47;2133.97
2018-11-17 16:52:49;2121.39
2018-11-17 16:52:50;2121.39
2018-11-17 16:52:52;2121.39
2018-11-17 16:52:54;2121.39
2018-11-17 16:52:55;2135.23
2018-11-17 16:52:57;2120.14
2018-11-17 16:52:59;2133.97
2018-11-17 16:53:01;2122.64
2018-11-17 16:53:02;2133.97
2018-11-17 16:53:04;2133.97
2018-11-17 16:53:06;2135.23
2018-11-17 16:53:07;2120.14
2018-11-17 16:53:09;2121.39
2018-11-17 16:53:11;2122.64
2018-11-17 16:53:12;2120.14
2018-11-17 16:53:14;2121.39
2018-11-17 16:53:16;2108.96
2018-11-17 16:53:17;2107.73
2018-11-17 16:53:19;2122.64
2018-11-17 16:53:21;2107.73
2018-11-17 16:53:23;2121.39
2018-11-17 16:53:24;2107.73
2018-11-17 16:53:26;2108.96
2018-11-17 16:53:28;2107.73
2018-11-17 16:53:29;2108.96
2018-11-17 16:53:31;2108.96
2018-11-17 16:53:33;2095.46
2018-11-17 16:53:35;2108.96
2018-11-17 16:53:36;2096.68
2018-11-17 16:53:38;2095.46
2018-11-17 16:53:40;2094.24
2018-11-17 16:53:41;2097.90
2018-11-17 16:53:43;2083.33
2018-11-17 16:53:45;2094.24
2018-11-17 16:53:47;2096.68
2018-11-17 16:53:48;2083.33
2018-11-17 16:53:50;2082.13
2018-11-17 16:53:52;2083.33
2018-11-17 16:53:53;2082.13
2018-11-17 16:53:55;2095.46
2018-11-17 16:53:57;2070.16
2018-11-17 16:53:59;2083.33
2018-11-17 16:54:00;2071.35
2018-11-17 16:54:02;2082.13
2018-11-17 16:54:04;2095.46
2018-11-17 16:54:06;2095.46
2018-11-17 16:54:07;2082.13
2018-11-17 16:54:09;2084.54
2018-11-17 16:54:10;2639.30
2018-11-17 16:54:12;3171.81
2018-11-17 16:54:13;3202.85
2018-11-17 16:54:14;3171.81
2018-11-17 16:54:15;3205.70
2018-11-17 16:54:16;3202.85
2018-11-17 16:54:17;3171.81
2018-11-17 16:54:18;3202.85
2018-11-17 16:54:19;3171.81
2018-11-17 16:54:21;3171.81
2018-11-17 16:54:22;3202.85
2018-11-17 16:54:23;3174.60
2018-11-17 16:54:24;3174.60
2018-11-17 16:54:25;3171.81
2018-11-17 16:54:26;3174.60
2018-11-17 16:54:27;3171.81
2018-11-17 16:54:28;3171.81
2018-11-17 16:54:30;3174.60
2018-11-17 16:54:31;3144.10
2018-11-17 16:54:32;3171.81
2018-11-17 16:54:33;3146.85
2018-11-17 16:54:34;3144.10
2018-11-17 16:54:35;3174.60
2018-11-17 16:54:36;3144.10
2018-11-17 16:54:38;3144.10
2018-11-17 16:54:39;3144.10
2018-11-17 16:54:40;3144.10
2018-11-17 16:54:41;3116.88
2018-11-17 16:54:42;3146.85
2018-11-17 16:54:43;3116.88
2018-11-17 16:54:45;3141.36
2018-11-17 16:54:46;3116.88
2018-11-17 16:54:47;3144.10
2018-11-17 16:54:48;3116.88
2018-11-17 16:54:49;3144.10
2018-11-17 16:54:50;3114.19
2018-11-17 16:54:51;3116.88
2018-11-17 16:54:53;3116.88
2018-11-17 16:54:54;3146.85
2018-11-17 16:54:55;3114.19
2018-11-17 16:54:56;3116.88
2018-11-17 16:54:57;3116.88
2018-11-17 16:54:58;3144.10
2018-11-17 16:54:59;3114.19
2018-11-17 16:55:01;3116.88
2018-11-17 16:55:02;3116.88
2018-11-17 16:55:03;3144.10
2018-11-17 16:55:04;3144.10
2018-11-17 16:55:05;3114.19
2018-11-17 16:55:06;3116.88
2018-11-17 16:55:08;3119.58
2018-11-17 16:55:09;3114.19
2018-11-17 16:55:10;3116.88
2018-11-17 16:55:11;3116.88
2018-11-17 16:55:12;3116.88
2018-11-17 16:55:13;3084.83
2018-11-17 16:55:15;3116.88
2018-11-17 16:55:16;3116.88
2018-11-17 16:55:17;3114.19
2018-11-17 16:55:18;3090.13
2018-11-17 16:55:19;3114.19
2018-11-17 16:55:20;3116.88
2018-11-17 16:55:21;3087.48
2018-11-17 16:55:23;3114.19
2018-11-17 16:55:24;3090.13
2018-11-17 16:55:25;3116.88
2018-11-17 16:55:26;3114.19
2018-11-17 16:55:27;3087.48
2018-11-17 16:55:28;3114.19
2018-11-17 16:55:30;3090.13
2018-11-17 16:55:31;3116.88
2018-11-17 16:55:32;3087.48
2018-11-17 16:55:33;3116.88
2018-11-17 16:55:34;3529.41
2018-11-17 16:55:35;4494.38
2018-11-17 16:55:36;5240.17
2018-11-17 16:55:36;5157.59
2018-11-17 16:55:37;5247.81
2018-11-17 16:55:38;5164.99
2018-11-17 16:55:38;5172.41
2018-11-17 16:55:39;5157.59
2018-11-17 16:55:40;5247.81
2018-11-17 16:55:40;5164.99
2018-11-17 16:55:41;5164.99
2018-11-17 16:55:42;5164.99
2018-11-17 16:55:42;5164.99
2018-11-17 16:55:43;5164.99
2018-11-17 16:55:44;5164.99
2018-11-17 16:55:45;5164.99
2018-11-17 16:55:45;5247.81
2018-11-17 16:55:46;5164.99
2018-11-17 16:55:47;5157.59
2018-11-17 16:55:47;5172.41
2018-11-17 16:55:48;5164.99
2018-11-17 16:55:49;5157.59
2018-11-17 16:55:49;5172.41
2018-11-17 16:55:50;5157.59
2018-11-17 16:55:51;5164.99
2018-11-17 16:55:52;5172.41
2018-11-17 16:55:52;5084.75
2018-11-17 16:55:53;5164.99
2018-11-17 16:55:54;5172.41
2018-11-17 16:55:54;5157.59
2018-11-17 16:55:55;5091.94
2018-11-17 16:55:56;5164.99
2018-11-17 16:55:56;5172.41
2018-11-17 16:55:57;5084.75
2018-11-17 16:55:58;5164.99
2018-11-17 16:55:59;5172.41
2018-11-17 16:55:59;5084.75
2018-11-17 16:56:00;5164.99
2018-11-17 16:56:01;5172.41
2018-11-17 16:56:01;5084.75
2018-11-17 16:56:02;5164.99
2018-11-17 16:56:03;5157.59
2018-11-17 16:56:03;5099.15
2018-11-17 16:56:04;5157.59
2018-11-17 16:56:05;5091.94
2018-11-17 16:56:06;5164.99
2018-11-17 16:56:06;5091.94
2018-11-17 16:56:07;5084.75
2018-11-17 16:56:08;5091.94
2018-11-17 16:56:08;5157.59
2018-11-17 16:56:09;5099.15
2018-11-17 16:56:10;5084.75
2018-11-17 16:56:10;5091.94
2018-11-17 16:56:11;5084.75
2018-11-17 16:56:12;5084.75
2018-11-17 16:56:13;5172.41
2018-11-17 16:56:13;5091.94
2018-11-17 16:56:14;5084.75
2018-11-17 16:56:15;5084.75
2018-11-17 16:56:15;5164.99
2018-11-17 16:56:16;5013.93
2018-11-17 16:56:17;5172.41
2018-11-17 16:56:18;5084.75
2018-11-17 16:56:18;5013.93
2018-11-17 16:56:19;5164.99
2018-11-17 16:56:20;5099.15
2018-11-17 16:56:20;5084.75
2018-11-17 16:56:21;5084.75
2018-11-17 16:56:22;5091.94
2018-11-17 16:56:22;5084.75
2018-11-17 16:56:23;5091.94
2018-11-17 16:56:24;5091.94
2018-11-17 16:56:25;5091.94
2018-11-17 16:56:25;5157.59
2018-11-17 16:56:26;5091.94
2018-11-17 16:56:27;5084.75
2018-11-17 16:56:27;5013.93
2018-11-17 16:56:28;5099.15
2018-11-17 16:56:29;5084.75
2018-11-17 16:56:30;5084.75
2018-11-17 16:56:30;5091.94
2018-11-17 16:56:31;5013.93
2018-11-17 16:56:32;5084.75
2018-11-17 16:56:32;5091.94
2018-11-17 16:56:33;5091.94
2018-11-17 16:56:34;5013.93
2018-11-17 16:56:35;5091.94
2018-11-17 16:56:35;5084.75
2018-11-17 16:56:36;5013.93
2018-11-17 16:56:37;5091.94
2018-11-17 16:56:37;5013.93
2018-11-17 16:56:38;5091.94
2018-11-17 16:56:39;5013.93
2018-11-17 16:56:40;5084.75
2018-11-17 16:56:40;5099.15
2018-11-17 16:56:41;5013.93
2018-11-17 16:56:42;5013.93
2018-11-17 16:56:42;5084.75
2018-11-17 16:56:43;5013.93
2018-11-17 16:56:44;5020.92
2018-11-17 16:56:45;5084.75
2018-11-17 16:56:45;5013.93
2018-11-17 16:56:46;5091.94
2018-11-17 16:56:47;5013.93
2018-11-17 16:56:47;5013.93
2018-11-17 16:56:48;5084.75
2018-11-17 16:56:49;5020.92
2018-11-17 16:56:50;5013.93
2018-11-17 16:56:50;5084.75
2018-11-17 16:56:51;5013.93
2018-11-17 16:56:52;5020.92
2018-11-17 16:56:52;5091.94
2018-11-17 16:56:53;5013.93
2018-11-17 16:56:54;5013.93
2018-11-17 16:56:55;5091.94
2018-11-17 16:56:55;5013.93
2018-11-17 16:56:56;5013.93
2018-11-17 16:56:57;5013.93
2018-11-17 16:56:57;5091.94
2018-11-17 16:56:58;5013.93
2018-11-17 16:56:59;5013.93
2018-11-17 16:57:00;5013.93
2018-11-17 16:57:00;5091.94
2018-11-17 16:57:01;5013.93
2018-11-17 16:57:02;5013.93
2018-11-17 16:57:02;5084.75
2018-11-17 16:57:03;5020.92
2018-11-17 16:57:04;5084.75
2018-11-17 16:57:05;5013.93
2018-11-17 16:57:05;5099.15
2018-11-17 16:57:06;5013.93
2018-11-17 16:57:07;5013.93
2018-11-17 16:57:07;5013.93
2018-11-17 16:57:08;5013.93
2018-11-17 16:57:09;5020.92
2018-11-17 16:57:10;5013.93
2018-11-17 16:57:10;5013.93
2018-11-17 16:57:11;5013.93
2018-11-17 16:57:12;5013.93
2018-11-17 16:57:12;5013.93
2018-11-17 16:57:13;5020.92
2018-11-17 16:57:14;5013.93
2018-11-17 16:57:15;5013.93
2018-11-17 16:57:15;5013.93
2018-11-17 16:57:16;5013.93
2018-11-17 16:57:17;5013.93
2018-11-17 16:57:17;5020.92
2018-11-17 16:57:18;4945.05
2018-11-17 16:57:19;5020.92
2018-11-17 16:57:20;5013.93
2018-11-17 16:57:20;5013.93
2018-11-17 16:57:21;4938.27
2018-11-17 16:57:22;5020.92
2018-11-17 16:57:22;5013.93
2018-11-17 16:57:23;5027.93
2018-11-17 16:57:24;4938.27
2018-11-17 16:57:25;5013.93
2018-11-17 16:57:25;4945.05
2018-11-17 16:57:26;5020.92
2018-11-17 16:57:27;5013.93
2018-11-17 16:57:28;4945.05
2018-11-17 16:57:28;5013.93
2018-11-17 16:57:29;5013.93
2018-11-17 16:57:30;4945.05
2018-11-17 16:57:30;5013.93
2018-11-17 16:57:31;4945.05
2018-11-17 16:57:32;4938.27
2018-11-17 16:57:33;5020.92
2018-11-17 16:57:33;5020.92
2018-11-17 16:57:34;4945.05
2018-11-17 16:57:35;5020.92
2018-11-17 16:57:35;4945.05
2018-11-17 16:57:37;2506.96
2018-11-17 16:57:38;4945.05
2018-11-17 16:57:38;5013.93
2018-11-17 16:57:39;4945.05
2018-11-17 16:57:40;5013.93
2018-11-17 16:57:41;4945.05
2018-11-17 16:57:41;5013.93
2018-11-17 16:57:42;5581.40
2018-11-17 16:57:43;5769.23
2018-11-17 16:57:43;5091.94
2018-11-17 16:57:44;5084.75
2018-11-17 16:57:45;5091.94
2018-11-17 16:57:45;5084.75
2018-11-17 16:57:46;5091.94
2018-11-17 16:57:47;5091.94
2018-11-17 16:57:47;5091.94
2018-11-17 16:57:48;5084.75
2018-11-17 16:57:49;5084.75
